date,state,positive,negative,death,dataQualityGrade,totalTestResults,new_negatives,new_positives,new_tests,ratio_new_positives
20200504,NE,5910,27844,78,D,33754,1908,584,2492,0.23434992
20200504,NH,2588,24282,86,C,26870,-1682,159,-1523,-0.104399212
20200504,NJ,128269,148951,7910,A+,277220,629,1525,2154,0.707985144
20200504,NM,3850,74127,151,C,77977,2915,118,3033,0.038905374
20200504,NV,5491,40675,262,D,46166,832,65,897,0.072463768
20200504,NY,318953,688357,19415,B,1007310,18861,2538,21399,0.118603673
20200504,OH,20474,134681,1056,B,155155,4429,560,4989,0.112246943
20200504,OK,4044,59804,238,A,63848,0,72,72,1
20200504,OR,2759,60698,109,A+,63457,1324,79,1403,0.056307912
20200504,PA,50092,195498,2458,B,245590,4124,825,4949,0.166700344
20200504,PR,1843,9313,97,D,11156,0,35,35,1
20200504,RI,9652,64484,341,A+,74136,2034,175,2209,0.079221367
20200504,SC,6626,57562,275,B,64188,0,0,0,0
20200504,SD,2668,16045,21,C,18713,259,37,296,0.125
20200504,TN,13571,197872,219,B,211443,6442,394,6836,0.057636044
20200504,TX,32332,375066,884,B,407398,16054,784,16838,0.046561349
20200504,UT,5317,119344,50,C,124661,2417,142,2559,0.055490426
20200504,VA,19492,92801,684,A+,112293,3470,821,4291,0.191330692
20200504,VI,66,965,4,C,1031,14,0,14,0
20200504,VT,906,15889,52,C,16795,319,5,324,0.015432099
20200504,WA,16262,215091,834,B,231353,6182,374,6556,0.05704698
20200504,WI,8236,80467,340,A,88703,2470,272,2742,0.099197666
20200504,WV,1206,52033,50,C,53239,1586,15,1601,0.009369144
20200504,WY,586,9868,7,C,10454,228,7,235,0.029787234
20200503,AK,368,21210,9,C,21578,176,3,179,0.016759777
20200503,AL,7725,84775,290,B,92500,0,291,291,1
20200503,AR,3431,49459,76,B,52890,1249,59,1308,0.045107034
20200503,AS,0,57,0,F,57,0,0,0,0
20200503,AZ,8640,72479,362,A+,81119,2846,276,3122,0.088404869
20200503,CA,53616,662135,2215,B,715751,27529,1419,28948,0.04901893
20200503,CO,16225,63681,832,B,79906,2500,457,2957,0.154548529
20200503,CT,29287,73206,2436,B,102493,1713,523,2236,0.233899821
20200503,DC,5016,18086,251,B,23102,879,219,1098,0.199453552
20200503,DE,5208,18529,177,B,23737,455,170,625,0.272
20200503,FL,36078,392111,1403,C,428189,11562,615,12177,0.050505051
20200503,GA,28602,146494,1177,A,175096,0,296,296,1
20200503,GU,150,3152,5,F,3302,112,2,114,0.01754386
20200503,HI,620,32330,16,B,32950,964,1,965,0.001036269
20200503,IA,9169,44017,184,B,53186,6309,528,6837,0.077226854
20200503,ID,2061,27746,63,C,29807,291,26,317,0.082018927
20200503,IL,61499,257814,2618,A,319313,16423,2994,19417,0.154194778
20200503,IN,19933,88926,1246,A+,108859,4080,638,4718,0.135226791
20200503,KS,5030,31748,134,A,36778,1552,284,1836,0.154684096
20200503,KY,4879,52770,248,A,57649,0,0,0,0
20200503,LA,29340,146820,1969,B,176160,3102,200,3302,0.060569352
20200503,MA,68087,246559,4004,A,314646,13828,1824,15652,0.116534628
20200503,MD,25462,107332,1281,A,132794,6283,989,7272,0.1360011
20200503,ME,1185,19546,57,B,20731,0,33,33,1
20200503,MI,43754,168778,4049,A+,212532,10276,547,10823,0.050540516
20200503,MN,6663,75969,419,A,82632,3190,435,3625,0.12
20200503,MO,8386,74590,352,A,82976,0,232,232,1
20200503,MP,14,1321,2,D,1335,387,0,387,0
20200503,MS,7550,70043,303,B,77593,3009,109,3118,0.034958307
20200503,MT,455,14552,16,C,15007,372,0,372,0
20200503,NC,11664,132171,422,B,143835,4205,155,4360,0.035550459
20200503,ND,1191,32162,25,C,33353,1768,38,1806,0.021040975
20200503,NE,5326,25936,76,D,31262,1426,488,1914,0.254963427
20200503,NH,2429,25964,84,C,28393,3925,119,4044,0.029426311
20200503,NJ,126744,148322,7871,A+,275066,9727,3027,12754,0.237337306
20200503,NM,3732,71212,139,C,74944,3607,219,3826,0.057239937
20200503,NV,5426,39843,257,D,45269,767,115,882,0.130385488
20200503,NY,316415,669496,19189,B,985911,23402,3438,26840,0.128092399
20200503,OH,19914,130252,1038,B,150166,3768,579,4347,0.133195307
20200503,OK,3972,59804,238,A,63776,0,121,121,1
20200503,OR,2680,59374,109,A+,62054,1873,45,1918,0.02346194
20200503,PA,49267,191374,2444,B,240641,4303,962,5265,0.182716049
20200503,PR,1808,9313,97,D,11121,0,51,51,1
20200503,RI,9477,62450,320,A+,71927,1811,188,1999,0.094047024
20200503,SC,6626,57562,275,B,64188,2435,137,2572,0.053265941
20200503,SD,2631,15786,21,C,18417,283,43,326,0.13190184
20200503,TN,13177,191430,210,B,204607,7815,516,8331,0.061937342
20200503,TX,31548,359012,867,B,390560,8886,1026,9912,0.103510896
20200503,UT,5175,116927,50,C,122102,4104,194,4298,0.045137273
20200503,VA,18671,89331,660,B,108002,4966,940,5906,0.159160176
20200503,VI,66,951,4,C,1017,29,0,29,0
20200503,VT,901,15570,52,C,16471,338,5,343,0.014577259
20200503,WA,15888,208909,830,B,224797,1289,78,1367,0.057059254
20200503,WI,7964,77997,339,A+,85961,2427,304,2731,0.111314537
20200503,WV,1191,50447,50,C,51638,2470,22,2492,0.00882825
20200503,WY,579,9640,7,C,10219,177,13,190,0.068421053
20200502,AK,365,21034,9,C,21399,1073,1,1074,0.000931099
20200502,AL,7434,84775,288,B,92209,0,276,276,1
20200502,AR,3372,48210,73,B,51582,1855,51,1906,0.026757608
20200502,AS,0,57,0,F,57,0,0,0,0
20200502,AZ,8364,69633,348,A+,77997,2716,402,3118,0.128928801
20200502,CA,52197,634606,2171,B,686803,30063,1755,31818,0.055157458
20200502,CO,15768,61181,820,B,76949,4075,484,4559,0.106163632
20200502,CT,28764,71493,2339,B,100257,0,0,0,0
20200502,DC,4797,17207,240,B,22004,730,139,869,0.15995397
20200502,DE,5038,18074,168,B,23112,407,120,527,0.227703985
20200502,FL,35463,380549,1388,C,416012,12578,735,13313,0.055209194
20200502,GA,28306,146494,1174,A,174800,5397,1036,6433,0.161044614
20200502,GU,148,3040,5,F,3188,181,2,183,0.010928962
20200502,HI,619,31366,16,B,31985,890,1,891,0.001122334
20200502,IA,8641,37708,175,A,46349,0,757,757,1
20200502,ID,2035,27455,63,C,29490,245,20,265,0.075471698
20200502,IL,58505,241391,2559,A,299896,12758,2450,15208,0.161099421
20200502,IN,19295,84846,1229,A+,104141,3837,665,4502,0.147712128
20200502,KS,4746,30196,131,A,34942,1611,297,1908,0.155660377
20200502,KY,4879,52770,248,A,57649,866,171,1037,0.164898746
20200502,LA,29140,143718,1950,B,172858,4178,429,4607,0.093119166
20200502,MA,66263,232731,3846,A,298994,7406,1952,9358,0.208591579
20200502,MD,24473,101049,1251,A,125522,3538,1001,4539,0.220533157
20200502,ME,1152,19546,56,B,20698,0,29,29,1
20200502,MI,43207,158502,4020,A+,201709,10353,851,11204,0.075955016
20200502,MN,6228,72779,395,A,79007,3680,498,4178,0.119195787
20200502,MO,8154,74590,351,A,82744,0,319,319,1
20200502,MP,14,934,2,D,948,185,0,185,0
20200502,MS,7441,67034,291,B,74475,2698,229,2927,0.078237103
20200502,MT,455,14180,16,C,14635,430,2,432,0.00462963
20200502,NC,11509,127966,420,B,139475,5057,586,5643,0.103845472
20200502,ND,1153,30394,24,C,31547,1976,46,2022,0.022749753
20200502,NE,4838,24510,73,D,29348,1406,557,1963,0.283749363
20200502,NH,2310,22039,81,C,24349,2136,164,2300,0.071304348
20200502,NJ,123717,138595,7742,A+,262312,3240,2527,5767,0.438182764
20200502,NM,3513,67605,131,C,71118,3147,102,3249,0.031394275
20200502,NV,5311,39076,254,D,44387,708,84,792,0.106060606
20200502,NY,312977,646094,18909,B,959071,26970,4663,31633,0.147409351
20200502,OH,19335,126484,1021,B,145819,4721,592,5313,0.111424807
20200502,OK,3851,59804,238,A,63655,0,103,103,1
20200502,OR,2635,57501,109,A,60136,1904,56,1960,0.028571429
20200502,PA,48305,187071,2418,B,235376,6594,1334,7928,0.168264379
20200502,PR,1757,9313,95,D,11070,0,182,182,1
20200502,RI,9289,60639,296,A+,69928,2953,327,3280,0.099695122
20200502,SC,6489,55127,267,B,61616,2006,231,2237,0.103263299
20200502,SD,2588,15503,21,C,18091,665,63,728,0.086538462
20200502,TN,12661,183615,209,B,196276,9374,770,10144,0.07590694
20200502,TX,30522,350126,847,B,380648,27580,1293,28873,0.044782323
20200502,UT,4981,112823,49,C,117804,5093,153,5246,0.029165078
20200502,VA,17731,84365,616,B,102096,-5174,830,-4344,-0.19106814
20200502,VI,66,922,4,C,988,111,0,111,0
20200502,VT,896,15232,51,C,16128,302,11,313,0.03514377
20200502,WA,15810,207620,824,B,223430,2446,106,2552,0.04153605
20200502,WI,7660,75570,334,A+,83230,3004,346,3350,0.103283582
20200502,WV,1169,47977,48,C,49146,2269,33,2302,0.014335361
20200502,WY,566,9463,7,C,10029,327,7,334,0.020958084
20200501,AK,364,19961,9,C,20325,1197,9,1206,0.007462687
20200501,AL,7158,84775,279,B,91933,4598,139,4737,0.029343466
20200501,AR,3321,46355,64,B,49676,1231,66,1297,0.050886662
20200501,AS,0,57,0,F,57,54,0,54,0
20200501,AZ,7962,66917,330,A+,74879,2779,314,3093,0.10151956
20200501,CA,50442,604543,2073,B,654985,28123,1525,29648,0.051436859
20200501,CO,15284,57106,777,B,72390,805,526,1331,0.395191585
20200501,CT,28764,71493,2339,B,100257,2060,1064,3124,0.340588988
20200501,DC,4658,16477,231,B,21135,721,335,1056,0.317234848
20200501,DE,4918,17667,159,B,22585,581,184,765,0.240522876
20200501,FL,34728,367971,1314,C,402699,19256,1038,20294,0.051148123
20200501,GA,27270,141097,1154,A,168367,18208,1115,19323,0.057703255
20200501,GU,146,2859,5,F,3005,897,0,897,0
20200501,HI,618,30476,16,B,31094,449,5,454,0.011013216
20200501,IA,7884,37708,170,A,45592,2186,739,2925,0.252649573
20200501,ID,2015,27210,63,C,29225,348,31,379,0.081794195
20200501,IL,56055,228633,2457,A,284688,11684,3137,14821,0.211659132
20200501,IN,18630,81009,1175,A+,99639,3846,795,4641,0.171299289
20200501,KS,4449,28585,130,A,33034,1197,211,1408,0.149857955
20200501,KY,4708,51904,240,A,56612,2342,169,2511,0.067303863
20200501,LA,28711,139540,1927,B,168251,6232,710,6942,0.102276001
20200501,MA,64311,225325,3716,A,289636,11883,2106,13989,0.150546858
20200501,MD,23472,97511,1192,A,120983,4894,1730,6624,0.261171498
20200501,ME,1123,19546,55,B,20669,0,28,28,1
20200501,MI,42356,148149,3866,A+,190505,9261,977,10238,0.095428795
20200501,MN,5730,69099,371,A,74829,3959,594,4553,0.130463431
20200501,MO,7835,74590,337,A,82425,1465,273,1738,0.1570771
20200501,MP,14,749,2,D,763,164,0,164,0
20200501,MS,7212,64336,281,B,71548,4811,397,5208,0.076228879
20200501,MT,453,13750,16,C,14203,289,0,289,0
20200501,NC,10923,122909,399,B,133832,5382,414,5796,0.071428571
20200501,ND,1107,28418,23,C,29525,2025,40,2065,0.01937046
20200501,NE,4281,23104,70,D,27385,1567,497,2064,0.240794574
20200501,NH,2146,19903,72,C,22049,36,92,128,0.71875
20200501,NJ,121190,135355,7538,A+,256545,6089,2538,8627,0.294192651
20200501,NM,3411,64458,123,C,67869,2586,198,2784,0.07112069
20200501,NV,5227,38368,243,D,43595,1380,229,1609,0.142324425
20200501,NY,308314,619124,18610,B,927438,22860,3942,26802,0.147078576
20200501,OH,18743,121763,1002,B,140506,5900,716,6616,0.108222491
20200501,OK,3748,59804,230,A,63552,0,130,130,1
20200501,OR,2579,55597,104,A,58176,2075,69,2144,0.032182836
20200501,PA,46971,180477,2354,B,227448,4875,1208,6083,0.198586224
20200501,PR,1575,9313,92,D,10888,0,36,36,1
20200501,RI,8962,57686,279,A+,66648,2597,341,2938,0.116065351
20200501,SC,6258,53121,256,B,59379,2704,163,2867,0.056853854
20200501,SD,2525,14838,21,C,17363,259,76,335,0.226865672
20200501,TN,11891,174241,204,B,186132,7350,1156,8506,0.135904068
20200501,TX,29229,322546,816,B,351775,20333,1142,21475,0.053178114
20200501,UT,4828,107730,46,C,112558,3901,156,4057,0.038452058
20200501,VA,16901,89539,581,B,106440,13876,1055,14931,0.070658362
20200501,VI,66,811,4,C,877,4,0,4,0
20200501,VT,885,14930,50,C,15815,573,6,579,0.010362694
20200501,WA,15704,205174,814,B,220878,6076,308,6384,0.048245614
20200501,WI,7314,72566,327,A+,79880,3172,460,3632,0.126651982
20200501,WV,1136,45708,46,C,46844,2285,18,2303,0.007815892
20200501,WY,559,9136,7,C,9695,234,15,249,0.060240964
20200430,AK,355,18764,9,C,19119,0,0,0,0
20200430,AL,7019,80177,269,B,87196,6570,177,6747,0.026233882
20200430,AR,3255,45124,61,B,48379,2867,63,2930,0.021501706
20200430,AS,0,3,0,F,3,0,0,0,0
20200430,AZ,7648,64138,320,A+,71786,2527,446,2973,0.150016818
20200430,CA,48917,576420,1982,B,625337,19781,2417,22198,0.108883683
20200430,CO,14758,56301,766,B,71059,1587,23,1610,0.014285714
20200430,CT,27700,69433,2257,C,97133,1382,933,2315,0.403023758
20200430,DC,4323,15756,224,B,20079,633,217,850,0.255294118
20200430,DE,4734,17086,152,B,21820,203,79,282,0.280141844
20200430,FL,33690,348715,1290,C,382405,8420,497,8917,0.055736234
20200430,GA,26155,122889,1120,A,149044,4522,583,5105,0.114201763
20200430,GU,146,1962,5,F,2108,260,1,261,0.003831418
20200430,HI,613,30027,16,B,30640,1018,4,1022,0.003913894
20200430,IA,7145,35522,162,B,42667,1028,302,1330,0.227067669
20200430,ID,1984,26862,60,C,28846,432,32,464,0.068965517
20200430,IL,52918,216949,2355,A,269867,10637,2563,13200,0.194166667
20200430,IN,17835,77163,1114,A+,94998,2795,653,3448,0.189385151
20200430,KS,4238,27388,129,A,31626,1668,500,2168,0.230627306
20200430,KY,4539,49562,235,A,54101,1526,164,1690,0.09704142
20200430,LA,28001,133308,1862,B,161309,4400,341,4741,0.071925754
20200430,MA,62205,213442,3562,A,275647,8089,1940,10029,0.193439027
20200430,MD,21742,92617,1140,A,114359,2537,893,3430,0.260349854
20200430,ME,1095,19546,53,B,20641,0,39,39,1
20200430,MI,41379,138888,3789,A+,180267,6935,980,7915,0.12381554
20200430,MN,5136,65140,343,A,70276,3040,492,3532,0.139297848
20200430,MO,7562,73125,329,A,80687,3391,137,3528,0.0388322
20200430,MP,14,585,2,D,599,375,0,375,0
20200430,MS,6815,59525,261,B,66340,0,246,246,1
20200430,MT,453,13461,16,C,13914,384,2,386,0.005181347
20200430,NC,10509,117527,378,B,128036,9035,561,9596,0.058461859
20200430,ND,1067,26393,19,C,27460,1890,34,1924,0.017671518
20200430,NE,3784,21537,68,D,25321,1280,410,1690,0.24260355
20200430,NH,2054,19867,66,C,21921,1131,44,1175,0.037446809
20200430,NJ,118652,129266,7228,A+,247918,4212,2388,6600,0.361818182
20200430,NM,3213,61872,112,C,65085,3101,239,3340,0.071556886
20200430,NV,4998,36988,237,D,41986,858,100,958,0.104384134
20200430,NY,304372,596264,18321,B,900636,23474,4681,28155,0.166258213
20200430,OH,18027,115863,975,B,133890,4258,724,4982,0.145323163
20200430,OK,3618,59804,222,A,63422,2010,145,2155,0.067285383
20200430,OR,2510,53522,103,A,56032,1496,64,1560,0.041025641
20200430,PA,45763,175602,2292,B,221365,5085,1397,6482,0.215519901
20200430,PR,1539,9313,92,D,10852,0,106,106,1
20200430,RI,8621,55089,266,A+,63710,3171,374,3545,0.105500705
20200430,SC,6095,50417,244,B,56512,2081,214,2295,0.093246187
20200430,SD,2449,14579,17,C,17028,119,76,195,0.38974359
20200430,TN,10735,166891,199,B,177626,8708,369,9077,0.040652198
20200430,TX,28087,302213,782,B,330300,14477,1033,15510,0.066602192
20200430,UT,4672,103829,46,C,108501,2546,177,2723,0.065001836
20200430,VA,15846,75663,552,B,91509,4684,885,5569,0.158915425
20200430,VI,66,807,4,C,873,75,4,79,0.050632911
20200430,VT,879,14357,49,C,15236,202,13,215,0.060465116
20200430,WA,15396,199098,801,B,214494,5913,241,6154,0.039161521
20200430,WI,6854,69394,316,A+,76248,2764,334,3098,0.107811491
20200430,WV,1118,43423,41,C,44541,1447,23,1470,0.015646259
20200430,WY,544,8902,7,C,9446,221,8,229,0.034934498
20200429,AK,355,18764,9,B,19119,2026,4,2030,0.001970443
20200429,AL,6842,73607,245,B,80449,4467,155,4622,0.033535266
20200429,AR,3192,42257,59,B,45449,4697,81,4778,0.0169527
20200429,AS,0,3,0,F,3,0,0,0,0
20200429,AZ,7202,61611,304,A+,68813,1121,254,1375,0.184727273
20200429,CA,46500,556639,1887,B,603139,24062,1469,25531,0.057537895
20200429,CO,14735,54714,760,B,69449,2252,856,3108,0.275418275
20200429,CT,26767,68051,2168,C,94818,1618,455,2073,0.219488664
20200429,DC,4106,15123,205,B,19229,232,112,344,0.325581395
20200429,DE,4655,16883,144,B,21538,278,80,358,0.223463687
20200429,FL,33193,340295,1240,C,373488,6266,347,6613,0.052472403
20200429,GA,25572,118367,1093,A,143939,2962,957,3919,0.244194948
20200429,GU,145,1702,5,D,1847,164,0,164,0
20200429,HI,609,29009,16,B,29618,433,2,435,0.004597701
20200429,IA,6843,34494,148,B,41337,1047,467,1514,0.308454425
20200429,ID,1952,26430,60,C,28382,8295,35,8330,0.004201681
20200429,IL,50355,206312,2215,A,256667,12225,2253,14478,0.155615416
20200429,IN,17182,74368,1065,A,91550,3775,594,4369,0.135957885
20200429,KS,3738,25720,125,A,29458,1121,247,1368,0.180555556
20200429,KY,4375,48036,225,A,52411,3383,229,3612,0.063399779
20200429,LA,27660,128908,1802,B,156568,5086,374,5460,0.068498168
20200429,MA,60265,205353,3405,A,265618,9155,1963,11118,0.176560532
20200429,MD,20849,90080,1078,A,110929,2408,736,3144,0.234096692
20200429,ME,1056,19546,52,B,20602,2762,16,2778,0.005759539
20200429,MI,40399,131953,3670,A+,172352,6410,1137,7547,0.15065589
20200429,MN,4644,62100,319,A,66744,2452,463,2915,0.158833619
20200429,MO,7425,69734,318,A,77159,3534,122,3656,0.033369803
20200429,MP,14,210,2,D,224,159,0,159,0
20200429,MS,6569,59525,250,B,66094,1455,227,1682,0.134958383
20200429,MT,451,13077,16,C,13528,337,0,337,0
20200429,NC,9948,108492,354,B,118440,5308,380,5688,0.066807314
20200429,ND,1033,24503,19,C,25536,1771,42,1813,0.023166023
20200429,NE,3374,20257,55,D,23631,10,16,26,0.615384615
20200429,NH,2010,18736,60,C,20746,529,72,601,0.119800333
20200429,NJ,116264,125054,6770,A+,241318,4551,2408,6959,0.346026728
20200429,NM,2974,58771,110,C,61745,2791,151,2942,0.051325629
20200429,NV,4898,36130,230,D,41028,816,93,909,0.102310231
20200429,NY,299691,572790,18015,B,872481,22902,4585,27487,0.166806127
20200429,OH,17303,111605,937,B,128908,5027,1175,6202,0.189455015
20200429,OK,3473,57794,214,A,61267,1505,63,1568,0.040178571
20200429,OR,2446,52026,101,A,54472,3182,92,3274,0.028100183
20200429,PA,44366,170517,2195,B,214883,4693,1102,5795,0.190163934
20200429,PR,1433,9313,86,D,10746,0,33,33,1
20200429,RI,8247,51918,251,A+,60165,2151,321,2472,0.129854369
20200429,SC,5881,48336,203,B,54217,1804,268,2072,0.129343629
20200429,SD,2373,14460,13,C,16833,161,60,221,0.271493213
20200429,TN,10366,158183,195,B,168549,6307,314,6621,0.04742486
20200429,TX,27054,287736,732,B,314790,13523,883,14406,0.061293905
20200429,UT,4495,101283,45,C,105778,3187,152,3339,0.045522612
20200429,VA,14961,70979,522,B,85940,2020,622,2642,0.235427706
20200429,VI,62,732,4,C,794,13,3,16,0.1875
20200429,VT,866,14155,47,C,15021,208,4,212,0.018867925
20200429,WA,15155,193185,786,B,208340,6246,318,6564,0.048446069
20200429,WI,6520,66630,308,A,73150,3095,231,3326,0.069452796
20200429,WV,1095,41976,38,C,43071,0,16,16,1
20200429,WY,536,8681,7,C,9217,455,147,602,0.244186047
20200428,AK,351,16738,9,B,17089,827,6,833,0.007202881
20200428,AL,6687,69140,242,B,75827,1642,188,1830,0.10273224
20200428,AR,3111,37560,52,B,40671,120,94,214,0.439252336
20200428,AS,0,3,0,F,3,0,0,0,0
20200428,AZ,6948,60490,293,A+,67438,663,232,895,0.259217877
20200428,CA,45031,532577,1809,B,577608,22632,1567,24199,0.064754742
20200428,CO,13879,52462,706,B,66341,2629,438,3067,0.142810564
20200428,CT,26312,66433,2089,C,92745,11891,1043,12934,0.080640173
20200428,DC,3994,14891,190,B,18885,367,102,469,0.217484009
20200428,DE,4575,16605,137,B,21180,1151,413,1564,0.264066496
20200428,FL,32846,334029,1154,C,366875,9704,708,10412,0.067998463
20200428,GA,24615,115405,1026,B,140020,12149,702,12851,0.054626099
20200428,GU,145,1538,5,D,1683,114,1,115,0.008695652
20200428,HI,607,28576,16,C,29183,172,1,173,0.005780347
20200428,IA,6376,33447,136,B,39823,1165,508,1673,0.303646145
20200428,ID,1917,18135,58,C,20052,8,20,28,0.714285714
20200428,IL,48102,194087,2125,A,242189,12342,2219,14561,0.15239338
20200428,IN,16588,70593,901,B,87181,2078,627,2705,0.231792976
20200428,KS,3491,24599,124,C,28090,760,163,923,0.17659805
20200428,KY,4146,44653,213,A,48799,253,72,325,0.221538462
20200428,LA,27286,123822,1758,B,151108,3901,218,4119,0.052925467
20200428,MA,58302,196198,3153,B,254500,7773,1840,9613,0.191407469
20200428,MD,20113,87672,1016,A,107785,2183,626,2809,0.222855109
20200428,ME,1040,16784,51,B,17824,0,17,17,1
20200428,MI,39262,125543,3567,A+,164805,5993,1052,7045,0.149325763
20200428,MN,4181,59648,301,A,63829,2196,365,2561,0.142522452
20200428,MO,7303,66200,314,B,73503,2265,132,2397,0.055068836
20200428,MP,14,51,2,D,65,0,0,0,0
20200428,MS,6342,58070,239,B,64412,702,248,950,0.261052632
20200428,MT,451,12740,15,C,13191,156,2,158,0.012658228
